ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45813281,639,VOLKSWAGEN,Jetta,2014,Universal,Yes,Diesel,2,113214 km,4,Automatic,Front,4-May,Left wheel,Grey,12,1490
45772050,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069 km,4,Automatic,Rear,4-May,Left wheel,Black,12,627
45771040,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6,Automatic,4x4,4-May,Left wheel,Silver,12,314
45788160,-,HONDA,Cr-v,2002,Jeep,No,Petrol,2.4,260000 km,4,Automatic,4x4,4-May,Left wheel,Silver,6,13172
45776729,-,NISSAN,Patrol Y60,1990,Jeep,No,Diesel,2.8 Turbo,222222 km,4,Manual,Rear,4-May,Left wheel,Black,0,19757
45646578,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6,Automatic,4x4,4-May,Left wheel,Grey,0,4704
45815974,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827 km,4,Automatic,Front,4-May,Left wheel,Black,12,706
45773662,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4-May,Left wheel,Grey,12,5802
45767823,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200 km,4,Automatic,Front,4-May,Left wheel,Silver,8,25716
45810599,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2,132036 km,4,Automatic,Front,4-May,Left wheel,White,4,14426
45709646,-,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2,91000 km,4,Automatic,4x4,2-Mar,Right-hand drive,Silver,4,10820
45808960,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4,Automatic,Front,4-May,Left wheel,White,4,45436
45816333,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000 km,4,Manual,Front,4-May,Left wheel,Black,8,11917
45802892,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185811 km,4,Automatic,Front,4-May,Left wheel,Black,4,41281
45805683,-,NISSAN,Altima,1998,Sedan,No,Petrol,2.4,358400 km,4,Manual,Front,4-May,Left wheel,Brown,2,4391
45810372,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968 km,6,Automatic,4x4,4-May,Left wheel,White,12,3058
45791663,-,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000 km,4,Manual,Front,2-Mar,Left wheel,Black,4,3700
45816588,-,SUZUKI,Grand Vitara,2008,Jeep,No,Petrol,1.6,98000 km,4,Automatic,4x4,2-Mar,Left wheel,Black,12,15681
45813342,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,4-May,Left wheel,Black,0,6586
45798451,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000 km,4,Automatic,Front,4-May,Left wheel,Beige,6,12544
45803832,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,120000 km,4,Automatic,Front,4-May,Left wheel,White,4,30063
45156280,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800 km,8,Tiptronic,4x4,4-May,Left wheel,White,8,72130
45801000,-,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200 km,4,Tiptronic,Front,2-Mar,Left wheel,Red,10,21639
44782223,-,TOYOTA,RAV 4 XLE Sport,2013,Jeep,No,Petrol,2.5,120000 km,4,Tiptronic,Front,4-May,Left wheel,White,0,36692
45721264,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4,30
45453314,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000 km,4,Variator,Front,4-May,Right-hand drive,Silver,4,12231
45761984,-,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000 km,4,Variator,Front,4-May,Right-hand drive,Beige,4,3136
45783494,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,230000 km,4,Variator,Front,4-May,Left wheel,Grey,6,10663
45809193,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4,Automatic,Front,4-May,Left wheel,White,4,5620
41704944,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,5.5,157000 km,4,Automatic,Front,4-May,Left wheel,Grey,10,19130
45095136,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000 km,4,Variator,Front,4-May,Right-hand drive,Black,4,9408
45612423,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,80000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,6,3
45781861,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0 Turbo,179200 km,4,Tiptronic,Front,4-May,Left wheel,White,16,15367
45768489,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,5.3,246976 km,8,Automatic,Front,4-May,Left wheel,Black,12,5959
45731459,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918 km,4,Automatic,Front,4-May,Left wheel,Silver,4,26594
45536422,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200 km,4,Tiptronic,Front,4-May,Left wheel,Beige,12,36065
45742092,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8,26343
45769229,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,4-May,Left wheel,Black,12,549
45788888,-,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,4,240000 km,6,Automatic,4x4,4-May,Left wheel,Green,5,6000
45768507,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8,Automatic,4x4,4-May,Left wheel,Grey,0,40142
45506452,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10,14000
45809707,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842 km,4,Automatic,Front,4-May,Left wheel,White,4,17923
45804644,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193 km,4,Automatic,Front,4-May,Left wheel,Black,4,54518
45761379,-,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000 km,4,Manual,Front,4-May,Left wheel,Silver,6,10349
45799440,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,7,8154
45758164,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-May,Left wheel,Grey,0,282
45813708,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310 km,4,Automatic,Front,4-May,Left wheel,Grey,12,7527
45813166,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4,Automatic,Front,4-May,Left wheel,White,12,3450
45804525,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4,Automatic,Front,4-May,Left wheel,White,4,22063
45656681,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,4-May,Left wheel,White,0,2901
45812738,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371 km,4,Automatic,Front,4-May,Left wheel,Silver,12,4704
45754449,-,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000 km,6,Manual,Front,4-May,Left wheel,Grey,6,5331
45634846,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,203440 km,4,Automatic,Front,4-May,Left wheel,Black,12,941
45809446,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4,Automatic,Front,4-May,Left wheel,Blue,4,16900
45315594,-,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000 km,4,Automatic,4x4,4-May,Left wheel,Silver,4,18189
45789380,-,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000 km,4,Automatic,Front,4-May,Left wheel,Green,4,5331
45770019,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4,Automatic,4x4,4-May,Left wheel,Black,0,42651
45813976,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,122324 km,4,Automatic,Front,4-May,Left wheel,Red,7,15524
45636297,-,BMW,530,2007,Sedan,Yes,Petrol,3,111111 km,6,Tiptronic,Rear,4-May,Left wheel,Grey,10,17249
45794250,-,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,12,73071
45636962,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4,Automatic,Front,4-May,Left wheel,Black,0,862
45797238,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4,Automatic,Front,4-May,Left wheel,White,4,28909
45732617,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,573249 km,4,Automatic,Front,4-May,Left wheel,Black,4,8467
32116317,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,130000 km,4,Automatic,Rear,4-May,Right-hand drive,Sky blue,0,50
45803460,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,169024 km,4,Automatic,Front,4-May,Left wheel,White,4,14426
43247033,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,6,9000
45769197,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,4-May,Left wheel,Black,12,30734
45787509,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666 km,4,Automatic,Front,4-May,Left wheel,Black,12,22580
45760052,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,4-May,Left wheel,Black,0,862
45809244,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4,Automatic,Front,4-May,Left wheel,Blue,4,7464
45771034,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4,Automatic,Front,4-May,Left wheel,Black,12,1333
45804881,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000 km,4,Automatic,Front,4-May,Left wheel,White,4,59865
45765365,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4,Automatic,Rear,4-May,Left wheel,White,12,49237
45796914,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406 km,4,Automatic,Front,4-May,Left wheel,Yellow,4,68223
45771073,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,4-May,Left wheel,Black,12,392
45787608,-,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000 km,4,Variator,Front,4-May,Left wheel,Silver,2,7683
45771597,-,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,85500 km,4,Automatic,Front,4-May,Left wheel,Black,8,22266
45769046,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,4-May,Left wheel,Black,12,2430
45638142,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4,Automatic,Front,4-May,Left wheel,Silver,0,282
45641194,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4,Automatic,4x4,4-May,Left wheel,Black,0,392
45807457,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,0 km,4,Automatic,Rear,4-May,Left wheel,Black,12,33556
45730558,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4,Automatic,Front,4-May,Left wheel,White,4,39161
45815469,-,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000 km,4,Manual,Front,4-May,Left wheel,White,2,16308
45539130,-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000 km,4,Tiptronic,Front,4-May,Left wheel,Sky blue,8,17719
45659883,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8,Automatic,4x4,4-May,Left wheel,White,0,43278
45816131,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923 km,6,Automatic,4x4,4-May,Left wheel,Red,12,470
44810053,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,42000 km,4,Tiptronic,Front,>5,Left wheel,Black,12,20385
45764759,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8,Automatic,4x4,4-May,Left wheel,White,12,941
45804880,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000 km,4,Automatic,Front,4-May,Left wheel,White,4,49858
45622835,-,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2 Turbo,230000 km,4,Automatic,4x4,4-May,Right-hand drive,White,4,8781
45813983,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6,Automatic,Rear,4-May,Left wheel,Black,12,220
45803575,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376 km,4,Automatic,Front,4-May,Left wheel,Orange,4,9722
45787301,-,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5,2000 km,8,Automatic,Rear,4-May,Left wheel,Grey,12,21326
45804856,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800 km,4,Automatic,Front,4-May,Left wheel,White,4,51075
45802041,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4,Automatic,Front,4-May,Left wheel,Grey,4,15241
45635110,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4,Automatic,Front,4-May,Left wheel,Black,0,2587
45797839,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4,Automatic,Front,4-May,Left wheel,Silver,4,15524
45793323,-,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8 Turbo,70000 km,4,Tiptronic,Rear,4-May,Left wheel,Beige,8,27911
45766543,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4,Automatic,Front,4-May,Left wheel,Blue,12,4861
45782548,-,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000 km,4,Automatic,Rear,4-May,Left wheel,Black,0,29793
45797924,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665 km,4,Automatic,Front,4-May,Left wheel,Grey,4,18208
45811155,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2,107387 km,4,Automatic,Front,4-May,Left wheel,Silver,12,549
45749575,-,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-May,Right-hand drive,Red,4,30
44006324,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350 km,4,Tiptronic,Front,4-May,Left wheel,White,12,34497
45764287,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000 km,4,Manual,Front,4-May,Left wheel,Silver,0,6272
45793908,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,183923 km,4,Automatic,Front,4-May,Left wheel,Silver,4,4924
45763993,-,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0 Turbo,11111 km,4,Manual,Front,4-May,Left wheel,Red,2,4704
45731752,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129 km,4,Automatic,Front,4-May,Left wheel,Silver,4,43576
45725280,-,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2,140000 km,4,Manual,Rear,4-May,Left wheel,Black,4,7840
45115251,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,24000 km,4,Automatic,Front,4-May,Left wheel,Grey,8,28225
45786030,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0 km,4,Manual,Front,4-May,Left wheel,White,2,700
45812786,-,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000 km,4,Manual,Front,4-May,Left wheel,Silver,2,2352
45800731,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094 km,4,Automatic,Front,4-May,Left wheel,Grey,0,18817
45813862,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709 km,4,Automatic,Front,4-May,Left wheel,Red,12,4861
45810175,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,4-May,Left wheel,Silver,12,13172
45342484,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800 km,4,Tiptronic,4x4,4-May,Left wheel,Black,12,37320
45751145,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2,251430 km,4,Automatic,Front,4-May,Left wheel,Blue,12,706
45504338,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4,Automatic,Front,4-May,Left wheel,Grey,10,39201
45797233,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643 km,4,Automatic,Front,4-May,Left wheel,White,4,36426
45787913,-,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000 km,4,Manual,Front,4-May,Right-hand drive,Grey,4,8467
45798480,-,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000 km,6,Tiptronic,Rear,2-Mar,Left wheel,Silver,4,7840
45752253,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4,Automatic,Front,4-May,Left wheel,White,12,12701
45769910,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4,Automatic,4x4,4-May,Left wheel,Blue,0,8154
45548523,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4,Tiptronic,Front,4-May,Left wheel,White,12,46414
45806590,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338 km,4,Automatic,4x4,4-May,Left wheel,White,12,45160
37082532,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,1123 km,6,Tiptronic,4x4,2-Mar,Left wheel,Black,12,100
45814316,-,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0 Turbo,35000 km,6,Automatic,4x4,4-May,Left wheel,Black,12,100355
45751820,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2,136634 km,4,Automatic,Front,4-May,Left wheel,Silver,12,1176
45793536,-,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000 km,6,Manual,Front,2-Mar,Left wheel,Beige,0,12231
45776871,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4,Variator,Front,4-May,Left wheel,Green,12,5802
45815909,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494 km,4,Automatic,Front,4-May,Left wheel,White,12,2901
45767606,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,4-May,Left wheel,White,12,1882
42866899,-,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4,109100 km,12,Automatic,4x4,4-May,Left wheel,Blue,12,22894
45706976,-,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,8,11290
43353662,-,BMW,318,1997,Sedan,No,LPG,1.8,270000 km,4,Manual,Rear,4-May,Left wheel,Green,2,6586
45792706,-,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800 km,4,Variator,Front,4-May,Left wheel,Grey,8,14426
45543235,1051,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000 km,4,Variator,Front,4-May,Left wheel,Silver,12,36065
45749598,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12,27284
45617361,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4,Variator,4x4,4-May,Left wheel,White,7,21639
45797343,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-May,Left wheel,Silver,4,7840
45815372,-,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2,180003 km,4,Manual,Rear,4-May,Left wheel,Black,4,7840
45757416,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-May,Left wheel,Grey,0,282
45654682,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6,Automatic,4x4,4-May,Left wheel,White,0,1646
45804791,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000 km,4,Automatic,Front,4-May,Left wheel,Silver,4,24198
45809396,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682 km,4,Automatic,Front,4-May,Left wheel,Grey,4,25365
45763292,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061 km,4,Automatic,Front,4-May,Left wheel,Blue,12,1725
45754843,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453 km,6,Automatic,Front,4-May,Left wheel,Silver,12,314
45806345,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400 km,4,Automatic,Front,4-May,Left wheel,White,8,17249
45774174,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,4-May,Left wheel,Black,12,470
45756945,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,62000 km,4,Tiptronic,Front,4-May,Left wheel,White,12,31361
45797127,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279 km,4,Automatic,Front,4-May,Left wheel,Silver,4,4704
45809778,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759 km,4,Automatic,Front,4-May,Left wheel,Grey,4,12720
45804848,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,120534 km,4,Automatic,Front,4-May,Left wheel,Silver,4,26372
45786770,-,BMW,X5,2003,Jeep,Yes,LPG,3,189000 km,6,Tiptronic,4x4,4-May,Right-hand drive,Black,10,13485
45730143,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-May,Left wheel,White,4,25591
45814808,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517 km,6,Automatic,4x4,4-May,Left wheel,White,12,6429
45813961,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6,Automatic,4x4,4-May,Left wheel,Grey,12,251
45764921,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,4-May,Left wheel,Black,0,39829
45620554,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8,Automatic,4x4,4-May,Left wheel,Black,12,13172
45524915,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4,Automatic,Front,4-May,Left wheel,Blue,12,627
45808996,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000 km,4,Automatic,Front,4-May,Left wheel,Black,4,8097
45811316,919,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6,Automatic,4x4,4-May,Left wheel,Black,12,12388
45782212,-,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2,280480 km,4,Automatic,Front,4-May,Left wheel,Silver,9,18503
45624104,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000 km,4,Variator,Front,4-May,Left wheel,Black,12,12231
42427923,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000 km,4,Variator,Front,4-May,Right-hand drive,Black,4,40
45796881,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4,Automatic,Front,4-May,Left wheel,Silver,4,17054
45801349,-,HONDA,Stream,2001,Universal,No,Petrol,2,111000 km,4,Automatic,Front,4-May,Right-hand drive,Black,6,5300
45803109,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42000 km,4,Automatic,Front,4-May,Left wheel,Orange,4,9565
45810274,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618 km,4,Automatic,Front,4-May,Left wheel,Black,4,24302
45816654,-,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400 km,4,Automatic,Front,4-May,Left wheel,Silver,12,18817
45809770,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4,Automatic,Front,4-May,Left wheel,Red,12,1960
45682514,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,10,17249
45732640,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4,Automatic,Front,4-May,Left wheel,Silver,4,15530
45803334,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4,Automatic,Front,4-May,Left wheel,Silver,4,11290
45235243,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000 km,4,Automatic,Front,4-May,Left wheel,Sky blue,12,24148
45732741,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868 km,4,Automatic,Front,4-May,Left wheel,Silver,4,10036
45569356,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12,18817
45757721,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,4-May,Left wheel,Red,0,10349
45815351,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6,Automatic,4x4,4-May,Left wheel,Black,12,549
45803322,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,391625 km,4,Automatic,Front,4-May,Left wheel,Orange,4,9252
45804868,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577 km,4,Automatic,Front,4-May,Left wheel,Black,4,55823
45491644,-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800 km,6,Tiptronic,Rear,4-May,Left wheel,Blue,12,25089
45802275,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,4-May,Left wheel,Silver,4,18669
45658776,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6,Automatic,4x4,4-May,Left wheel,Black,12,941
45788303,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206 km,4,Manual,Rear,4-May,Left wheel,White,2,15053
45809240,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4,Automatic,Front,4-May,Left wheel,Blue,4,10660
45803780,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80000 km,4,Automatic,Front,4-May,Left wheel,Silver,4,37000
45730373,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,186412 km,4,Automatic,Front,4-May,Left wheel,Silver,4,18826
45617817,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6,Automatic,4x4,4-May,Left wheel,Black,12,14583
45537268,-,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2 Turbo,285000 km,4,Manual,Rear,4-May,Left wheel,Red,4,21012
44719048,706,MITSUBISHI,I,2011,Hatchback,No,Petrol,0.7,92000 km,3,Automatic,Front,4-May,Right-hand drive,Brown,2,5645
